0	2173	0.2	0.2	0.30724293019272314	0.1	7.667351708809376	0.4999999999999999
1	932	0.0	0.0	0.0	0.0	9.588545864196773	0.8080067381519618
2	4383	0.0	0.0	0.0	0.0	7.685480641930911	0.8500927274277815
3	6096	0.0	0.0	0.0	0.0	10.205241729663141	0.8542893218813452
4	2824	0.2	0.0625	0.21296457081006212	0.2	9.656274962163234	0.877639320225002
5	782	0.0	0.0	0.0	0.0	9.716284761128563	0.7275255128608411
6	5421	0.0	0.0	0.0	0.0	9.4587517070544	0.7277037900767954
7	3635	0.2	0.16666666666666666	0.15362146509636157	0.05	8.134358397536545	0.7049542827971343
8	4573	0.0	0.0	0.0	0.0	7.087336578424122	0.8439339828220178
9	6644	0.0	0.0	0.0	0.0	8.761131514760686	0.8090090430353096
10	2395	0.0	0.0	0.0	0.0	10.71045549199666	0.894952318434805
11	2401	0.0	0.0	0.0	0.0	4.765880024909559	0.6463113765580073
12	3455	0.0	0.0	0.0	0.0	8.48897470861981	0.8477517274809785
13	5480	0.0	0.0	0.0	0.0	9.639226729951606	0.5735088935932647
14	6142	0.0	0.0	0.0	0.0	7.933003751817457	0.8147713490410906
15	1819	0.0	0.0	0.0	0.0	7.833715983331954	0.8683503419072274
16	1636	0.0	0.0	0.0	0.0	7.461270389446088	0.9483602220505678
17	4585	0.0	0.0	0.0	0.0	10.151349594664499	0.5925919822233776
18	4213	0.0	0.0	0.0	0.0	10.543155238453235	0.7068372940810735
19	6318	0.0	0.0	0.0	0.0	10.254264229230449	0.8057294659159964
20	5770	0.0	0.0	0.0	0.0	7.466036362982946	0.6627534360043197
21	4082	0.0	0.0	0.0	0.0	9.725635514868511	0.6198790297128912
22	882	0.2	0.25	0.30724293019272314	0.125	8.85189914215109	0.7275255128608411
23	3680	0.0	0.0	0.0	0.0	9.319151219330037	0.5275126265847083
24	5776	0.0	0.0	0.0	0.0	7.07700495262475	0.7439339828220178
25	1390	0.0	0.0	0.0	0.0	7.2308871468679	0.7687721503290913
26	1709	0.0	0.0	0.0	0.0	7.7947234194772985	0.9333552819788976
27	6438	0.0	0.0	0.0	0.0	7.045356251839246	0.9017325053772137
28	1653	0.2	0.3333333333333333	0.1323223276677858	0.06666666666666667	7.974882122414601	0.8333333333333333
29	5459	0.0	0.0	0.0	0.0	9.676470491708198	0.8517325053772138
30	2484	0.2	0.125	0.1323223276677858	0.04	8.667009348752526	0.8867544467966324
31	713	0.0	0.0	0.0	0.0	8.101576668124968	0.8292893218813453
32	1595	0.0	0.0	0.0	0.0	6.768038231854287	0.822102164412579
33	4257	0.0	0.0	0.0	0.0	6.654150975617601	0.844952318434805
34	6249	0.0	0.0	0.0	0.0	8.998007007152445	0.6677637975813151
35	4489	0.0	0.0	0.0	0.0	7.233843570779612	0.8847374541883183
36	209	0.0	0.0	0.0	0.0	10.437941476119718	0.8792893218813452
37	5328	0.0	0.0	0.0	0.0	6.751882275971459	0.9106612045639909
38	4703	0.0	0.0	0.0	0.0	6.4518475684114325	0.7720960897637539
39	468	0.0	0.0	0.0	0.0	8.71497006604282	0.9166666666666666
40	5215	0.0	0.0	0.0	0.0	6.392957942713676	0.7439339828220178
41	1844	0.0	0.0	0.0	0.0	7.595389007264357	0.7125425214347351
42	4052	0.0	0.0	0.0	0.0	5.316579006795669	0.8133026603420324
43	1889	0.0	0.0	0.0	0.0	8.3829493816916	1.0
44	3667	0.2	0.010869565217391304	0.1938487062330673	0.06666666666666667	5.3157354957311584	0.9238198318942863
45	3377	0.2	0.1111111111111111	0.1323223276677858	0.04	8.81126165103628	0.7628997335259805
46	2202	0.0	0.0	0.0	0.0	7.797896617936724	0.6222343000897363
47	3467	0.0	0.0	0.0	0.0	8.705158707696523	0.8275255128608411
48	169	0.0	0.0	0.0	0.0	8.112179467887707	0.6797111303032091
49	1497	0.0	0.0	0.0	0.0	7.798842426817896	0.894952318434805
50	4863	0.0	0.0	0.0	0.0	8.911786933535556	0.7768619524565151
51	5657	0.0	0.0	0.0	0.0	6.087168042187016	0.9241801110252839
52	6932	0.0	0.0	0.0	0.0	7.612297849018058	0.5941939587509552
53	3019	0.2	0.25	0.30724293019272314	0.125	7.906139420332567	0.85
54	1502	0.0	0.0	0.0	0.0	10.049720213930431	0.7867544467966324
55	4982	0.0	0.0	0.0	0.0	5.942615445740449	0.6376390999377064
56	278	0.0	0.0	0.0	0.0	6.499780690439397	0.6573460283760098
57	4962	0.0	0.0	0.0	0.0	8.671363473286771	0.8922649730810374
58	5390	0.0	0.0	0.0	0.0	10.102327095097191	0.7633974596215561
59	1633	0.0	0.0	0.0	0.0	7.596433358485778	0.7941921795275078
60	2856	0.0	0.0	0.0	0.0	7.155143722721583	0.6992607771769871
61	2067	0.0	0.0	0.0	0.0	10.205241729663141	0.8372172915158425
62	336	0.2	0.1111111111111111	0.21296457081006212	0.2	7.420560313917639	0.5667062056424201
63	728	0.0	0.0	0.0	0.0	6.5272133451366985	0.8261966128287415
64	3261	0.0	0.0	0.0	0.0	8.32261311546338	0.5921572875253809
65	3923	0.0	0.0	0.0	0.0	6.6996363878865095	0.9004218084218639
66	2728	0.0	0.0	0.0	0.0	9.13197728681398	0.8967544467966324
67	6741	0.0	0.0	0.0	0.0	6.878856881906566	0.6441939587509553
68	1566	0.0	0.0	0.0	0.0	8.583275598807385	0.8534694329066291
69	4722	0.0	0.0	0.0	0.0	6.475787110208813	0.894952318434805
70	5241	0.0	0.0	0.0	0.0	7.946320143830469	0.8441921795275078
71	1408	0.0	0.0	0.0	0.0	8.44003135374674	0.6753456277320093
72	3740	0.0	0.0	0.0	0.0	11.374841110974131	0.9183503419072274
73	5787	0.0	0.0	0.0	0.0	8.286074794680786	0.8850170085738941
74	5870	0.2	0.14285714285714285	0.1323223276677858	0.04	8.148268878695465	0.731437207070975
75	2913	0.0	0.0	0.0	0.0	8.596362905791452	0.7453796506676719
76	2146	0.0	0.0	0.0	0.0	6.527154191751035	0.7571682517359686
77	4025	0.0	0.0	0.0	0.0	7.724778254699541	0.6818351129483357
78	2999	0.0	0.0	0.0	0.0	9.866345277094204	0.8683503419072274
79	4608	0.0	0.0	0.0	0.0	7.2133938485080815	0.8848413155892748
80	4531	0.0	0.0	0.0	0.0	4.991598757577409	0.7595969793754777
81	96	0.0	0.0	0.0	0.0	7.684869958257858	0.8042893218813453
82	5557	0.0	0.0	0.0	0.0	7.383557512858317	0.739699632526298
83	4166	0.2	0.011904761904761904	0.30724293019272314	0.1	4.8416736085208925	0.5497178783870975
84	6115	0.0	0.0	0.0	0.0	7.834761024678743	0.7439339828220178
85	3288	0.0	0.0	0.0	0.0	7.575950297420357	0.8351146688472002
86	6578	0.0	0.0	0.0	0.0	6.0890430089312195	0.7435088935932648
87	1087	0.0	0.0	0.0	0.0	8.358203424559917	0.7499999999999999
